id,classification_model
8539e4d779a54b41d2de729d,0.0
eee711c49537dc5c919c53e2,0.0
0c5378a44f345f11597950d3,0.0
4b844256e5a957193052c14c,0.0
776f0db72cc6f7a4e8139b61,0.0
57818d1d2e2852a63b57909d,0.0
b5998e0288f5df623773beb9,1.0
dd82de2111a6313330565112,0.0
6e323d1a5b722b4d0aac3248,0.0
6d185dd424f1e55d1bd74335,0.0
7700248d7dff74e05b9105b3,0.0
3397ab266a92dbddca9f4b79,0.0
dc01997af8469ccf4bb6e92d,0.0
514a8cc7c9940cc6bccc9416,0.0
724907fc52bf5c3f313625a8,0.0
4d449d29161bc14cb4029428,0.0
af58d7db7282ee576646c851,0.0
bbc6da5db898f57d49376b77,0.0
d1f3a056b09ac4ff6166edbd,0.0
2bb4397e3c9ab0b071a10e8a,0.0
179ac1a36b2502d9dfb6c6f1,0.0
1f11308dcff29729f64a0c9b,0.0
d2e41366a8e37cdbe0c276ee,0.0
0d678c2474e1370664fa05e0,0.0
a489bd9a59609ceb832d553a,0.0
e9d5e0a0cb0bd9f16dac4037,0.0
94a80e7c4064eb0237a278ad,0.0
6206ed0c3e3078b0556d1672,0.0
0ad791c5db7d9fb3b7148874,0.0
e61c3b4d124bb0ab8b5620d0,0.0
5959963e33024a21f173a767,0.0
c8d63e7835f420fd2f72e339,0.0
26c28555d229cd68c4e20444,0.0
14a38b05f64d2ec6af3a4f3c,0.0
41bcb05796299291e560b828,0.0
21be74d1475d1e05e5ebef80,0.0
e19d253c9804150c65af37a8,0.0
18771439b91efb03ae2fb55a,0.0
7fcb52b3b2981baabfe79b7b,0.0
aa48edbed82db2d8a97b5463,0.0
ebd68f6eae7780bc5a2a4a4b,0.0
ef0dd38f1625fd1bf8907775,0.0
2af4dd55782ea60c00afa6c5,0.0
e75ff88cd4275ff27cdbdf4b,0.0
478183e9ebbf3c47c9a7117f,0.0
c21d03c706d15a962f272ea8,0.0
29199142b2725a0159979483,0.0
4362ffd3d369ffcb5155af22,0.0
dcbae03a641b2e688d4d14fa,0.0
dc5cc9b3578c0b8a7474162e,0.0
205c45da16c94d0e2a524e7e,0.0
26ccb374b1825db84e0fd57c,0.0
ea9446020bd8e203addaf4ae,0.0
0e426f4b3b792857ae4d0de6,0.0
6031a48f9932766bf7142f1e,0.0
1c09381483d1585f8f448042,0.0
3f1e1ee3c39536231c4797d2,0.0
2c99e9b564ca59be293b6b7a,0.0
fb8437f85bc756ccf08849f5,1.0
501d05559096729ab1f3251e,1.0
9933491a86b0c34da2861832,0.0
edec1d337ac41ab0f6d8f65c,0.0
631110bee24a6792d123e076,0.0
e1c74c694b8855675ec482cb,0.0
a1fc706266f6b4332d0ae4a8,0.0
a654a0e64abc81c5f5052efb,0.0
60353deb41b2f351d6c5afa9,0.0
db2542a3d1269d5276e32724,0.0
3ffb9d79396f70a3408c9175,0.0
e1c950443f15b52619f78f90,0.0
3895f59963f60ffff4b55279,0.0
1f04db4738612d53743d1545,0.0
e03f8026710d4ad5500ec758,0.0
67b314778242291cb6bf8f80,0.0
3e14019e5617f857076fc3f3,0.0
069d0e866396cdcb33853950,0.0
fb23760b3bcc48f3ce255b5d,1.0
140dc6da8c95c8587a243056,0.0
f4d73e85f15ec8ad7f12d6fc,0.0
70af14f7f1f896343ba6d653,0.0
d4f0645b0f500addf383a2f1,0.0
b18d15c9b3429f1bb3d2e780,0.0
676a66f4bbcf869c0ef8e990,0.0
570d500f7f4bb17378b73d72,0.0
2e8773c3853d5e975684ccfd,0.0
fdb5a9286ebca75cde71caae,0.0
3f142e9e932fecd2be1fae2c,0.0
f8e05c29f9072d6c60b16deb,0.0
75d375e9d869bddd7c2f5275,0.0
769198ff920e117afafe935d,0.0
8a75ebac488a0e2b4c57c541,0.0
321c245212342dc0138cece2,0.0
56f2ec9163524f790ccd0cae,0.0
f9078d8d7f76f48072fb853f,0.0
3c64980b2d3159691e0075f6,0.0
b5407d7e6c25680744a8f766,0.0
cf3ae904c1000a356802f803,0.0
e5a40c47faf890f4570fe3e5,0.0
75216c2eacbebff3076e8a08,0.0
3246dac95412c5d932db12b7,0.0
20f5dab1ce0371ecd834f818,0.0
cfc0bb74c9c8677a35711129,0.0
9537c4da63551985fbbee3de,0.0
5e29f39356493b98ebb797db,0.0
94a0295732fc4b54d6d3e698,0.0
a9db0b4b0c2eac61d561c30b,0.0
bef588af6d92829025bc8941,0.0
6bdc19d37988497c3cc911d9,0.0
7d6892e006f3a35e2c222a81,0.0
3e2744b4ac23f5214e488915,0.0
d2fb7be4a54b3e3f2f115abc,0.0
dc80f72c51b9ad89748b4730,0.0
618a5a688f7075f8d35ede5f,0.0
53c361329760ab5333d6fc50,0.0
694b7334f488bef5599a21c0,0.0
faaf56d5b661772c9cbb43af,0.0
cac907dd817f7464f56280b0,0.0
120c578c54dc58e9f041b39a,0.0
3fd0c34d20ce194354ecbd88,0.0
fb22d0574bb3312040eb33ee,0.0
3e0da208ade65e9a1fe3dfd1,0.0
086cd0440aba1c07374acb2a,0.0
39a49e4fdf337184e80e4c4d,0.0
d5561705ddcec875506e842d,0.0
389a3d09742050d15c50075a,0.0
31fc38dfa4e4f69cbe614fa9,0.0
88120f6325b4aa0a8ff9b3e9,0.0
82f446d14611a7bb54ccc4f5,0.0
9b772444d5c4791ac8264111,0.0
c6ce11de8b08243bd18f49e3,0.0
9fd7c26c9e6563370e5aa727,0.0
8ea7889a74479b2362a9035a,0.0
4b7e429db253fc594fbcaa43,0.0
8ea9ca3b25d863f31efdbdb9,0.0
462c97976f48962a572d7fe3,0.0
532f09337da213ba58ef2dbe,0.0
6d77559a193111d6709cdbc4,0.0
5ac79307a566c2be99db4032,0.0
20ff861469d005805f1ccc4f,0.0
7f5f1a49645cf27f728472a3,0.0
9e116ca0bd95722b11b7ba70,0.0
8376e25ff16f002e275bb374,0.0
3a5dcdbdc0bbddd67b3d2b30,0.0
23ef17c65ed9fabfb1dec326,0.0
bc3f3d449041c81b5ce397cd,0.0
199223a744762b5971ff8dde,0.0
8238755271668c28eb3362e8,0.0
f096763309d0c191170db717,0.0
b548455c2187e2331a2a3e9f,0.0
9a105925f3396d48d7f8056d,0.0
8fd03ca991ce6f248dee5a11,0.0
3dcc3320ac76bdfde25a7fa4,0.0
f9b69d53742c0c3386c62413,1.0
7f1207967dec4ad691c7a29d,0.0
4eded24b1e1473ad86bfee78,0.0
6943e74072b2cd4a7704b384,0.0
d4d67f8cf0a9492a7dfcbc61,0.0
be78f589b9900d515b15830d,0.0
14a7f52d64feaa1d5e1c4709,0.0
05ecf46377afdd4e1b1680ad,0.0
26274ec0266d1fe0d1cc1377,1.0
d96c02ffe787cd7645ec4dc9,0.0
72576100cb412fb83a2d4a47,0.0
06f5689abd8c67da7d1b345c,0.0
5286ff200c9067ba0b2eaf46,0.0
fb410fff2c81c4cf3a3d1576,0.0
6f16601c60ca28557b7917c3,0.0
5a0f02c1b7cd5284ba05c550,0.0
13197186818b60fd73b531cb,0.0
273423fd9d33a052d4421dd5,0.0
3564c99abc4ea6fd78b8c43e,0.0
db194e84c51db24bf027c025,0.0
e8d2006793ec89a06d01ffde,0.0
f5872e4cc67a43adb4c6e81b,0.0
18cb07ec628bb5ed2b428d65,0.0
0f59e98f684f0d3bf785c9d7,0.0
58971fefe068ad1caad74f97,0.0
9510d556cb556494612ada11,0.0
fe22761d55c993526b42fd63,0.0
d2474365341497b70b6c7294,0.0
0d1bd1fe52efbc107864c82e,1.0
759fc08206d38d4776e1d1b0,0.0
e1ac329c07fc96c850d8b4eb,0.0
4cf384994680afa98f21cd5e,0.0
a8410a7ea8e5c7690106b105,0.0
7a5c924e62cd13e89c1ed936,0.0
d049d56032e72cd10ff20dad,0.0
dfd05170af29c94487143163,0.0
31c339da3c5dddec658b1af9,0.0
63791b825f38ab5909c2ad0e,0.0
1c92c75c27a7595500728c25,0.0
75e38bd44edbefabd577c37f,0.0
b315fb4b7ff1a797ad9dbbdf,0.0
21ac44a2c2aa3a427fad6f33,0.0
0376b8b9dc1cb5cd7b58f976,0.0
d502d66617ef53d494d6e733,0.0
cc5e400d904853bbd9983fd6,0.0
7fe2b127db1065b5ebdc0243,0.0
0360a179ba33c620207308e9,0.0
15f0da61f08b64e14c02f480,0.0
b8d822355b9ea1a0e62e9dfc,0.0
edcf1c58ab3aab347f9b4ae5,0.0
a54a851d13813b2da7c8039f,0.0
9cf4aefa91370cdb7b84c6d2,1.0
95614bfe9bd3aa98ee7b154b,0.0
d275ed2219a6ae24af1b0f8a,0.0
da725ea31eb24d73d401755f,0.0
a42abc859f4d0df35f298f2a,0.0
613c79104d333531857dde67,0.0
593190d5f2b7ac04996b54fa,0.0
5db36586770e27c306ea38ac,0.0
4474a033c430ca5e98d05bcb,0.0
5f05d78f97d0089878f3f320,0.0
b6499d32b1f6914f6dae73d5,0.0
5ac62a15dd6e511f097cbcbb,0.0
0372b14aaac63dbb09b51be0,0.0
72e3eeb4432a5d1e60811cd7,0.0
d5bf51245e0d347aee09c155,0.0
31d64ee03c81714c03289a81,0.0
427547792da01845208a97a6,0.0
2950c96ef80b8b51ee4e7af9,0.0
3152e5d6abd0d063a0ac0e3e,0.0
d72bb43de4ee7e53e4e449f1,0.0
478453878cb301ac365d2948,0.0
b3e3a88b8e5553fb910248d9,0.0
7571b737ad48da011185b436,0.0
1c78f88a75b1a24fc9da3ef7,0.0
9d55e817fa9eb15ccf7e6dd3,1.0
2e3b4b5c97c0097529f3fa6c,0.0
3762153f01e5bf3bd0c81adf,0.0
bc9a2bcc8bcbb89424ec9d69,0.0
2032825b8e6702ae583f9140,0.0
8930af63aa5051b4601025e4,0.0
38cb0191a6a8b0e4314110b1,0.0
744f6acd8c1cde47da9c657f,0.0
bf2a4f0c9016d3ad9252cb10,0.0
d35bcd2d0deaa7930a747ce8,0.0
b465cf9e37299b325ff396be,0.0
3688965455461fba268f53f1,0.0
628877e02c4cc531160563cd,0.0
5e8453f8459bdb55c6334068,0.0
648931ab45c3742c86b6f981,0.0
0cf59809c786a7972c615939,0.0
e9d18cd2652a518f1edc89d6,0.0
e76f6ba409ed404180fac548,1.0
fd8f5c724715519965bdbbfc,1.0
d14c303adfce81ac9ae26fa3,0.0
f37f17c8da6f6a22a7ba44a2,0.0
95a1389e85f3fd3c30a3ed8e,0.0
29fc4c1ebd8f292a07085e86,0.0
e95330e07402bd5c790cef66,0.0
52d99e8b4623c80a508b7486,0.0
11e19f56a8a4cad1c9f18afe,0.0
590185293c16702c4b501a8b,0.0
7d99bc701e0fd99faa14432c,0.0
e5338256cb2f826793ccfd55,0.0
bf0c8e6b0fb0d98daaf4ed43,0.0
2c8c4371da7a894d21d7ea03,0.0
071527043657cbdf43d367a6,0.0
3d76281923932c442b600c92,0.0
ea1736721aae94b472c06945,0.0
6ebfe818c6c3aaafa2bcc799,0.0
707549451ba253c372b38c99,0.0
0d6a490dfdd707fcc9cce39c,0.0
60e842adb40b59b67604f08d,0.0
a8b2939f2aae2d50f21750e4,0.0
2f129b018723fb127e1532e2,0.0
64412725160958147def1574,0.0
0c8e253348cdcd3326cb511b,0.0
08c32cd2911e9fb3632d9805,0.0
d5b42bc2389696a4eb808c65,0.0
8f216121a1281a9958cd0d23,0.0
08d6171d13a05ade38d07fd9,0.0
4102aa4bf81453ed05b2e45b,0.0
7eb57a157f29e36aa38b3fcb,0.0
c914692ec98a2487a3146006,0.0
3b2d25d736d3fc0a9b225759,0.0
71815b5687b4f8f4008f9f03,0.0
0ab029a9c7d3c9fdfdeac2e3,0.0
dd74c96cdbad46569d1e9eb1,0.0
52c8faeb34994a1ad80d0b6d,0.0
7389f8b48878884e02a2db1c,0.0
44805dc71d23b0051f63bd6a,0.0
1228db3fad4cbd802f2d7241,0.0
5c9fae949c01d79711c973dc,0.0
b11185b2efd618b961d12715,0.0
89f963101a10c668e702982c,0.0
481a2fcfefa81b82a2a96c72,0.0
d0ac78c8eef88b3aa89c6d8d,0.0
02eb9d1ca66c46f1833b75de,0.0
87f644c6aec50614ffc81e5e,0.0
1fe6a15fe5415e6e34cdc5f8,0.0
fb57e90fa89c25e2c9b4885b,0.0
68bea74d661fe883bb2c0ba5,0.0
0cdc7530eded0f18b24bbb7c,0.0
9def9db0794fa31923132732,0.0
e2a1fbbcdf6fc60b8da09e1f,0.0
215f43b0f560c563bbef6586,0.0
f08df809747c70d00b939ef5,0.0
5e892bff24d3f579c1066b98,0.0
08c9852563a0654900cc6b3c,0.0
36b725b53032c1917d04c39b,0.0
06ba7e6826945dba6f2161de,0.0
6c5d52695ac9e1edd70fe9ab,0.0
c14f776ab0c76af8f995ebad,0.0
4fb9231bd27d1f4472c02638,0.0
afeadd80f1a2af8054942a0d,0.0
0cc02f5ed86d6ecb55e66a37,0.0
21d22803049478497ea6c053,0.0
834cc6053bac78abad8335df,0.0
d8a76613c65514821b1ce770,0.0
ed4aa53231c0c61c3052e496,0.0
d61ae6b3a0edaa696a6eee8b,0.0
62723f4fb3a38f610a86b125,0.0
8d1d5ebfd0b44cfd5f0f00ee,0.0
d9d23dd293a91bb8c73ceda8,0.0
d15d1fb147895ff716987435,0.0
2242ba00a47b1562e9bc1a91,0.0
6b27adb72c1be72d870cd65c,0.0
1a98479fe36d6f1caaee4a30,0.0
a1cb81e3c2c729be59070133,0.0
30e118665f51137a0319c441,0.0
567e09c9e6896cc13c0112f8,0.0
ec1e49ea1d793a0a9bfb37bb,0.0
d9d000dc18b13a5965b2741d,0.0
b52185a16ef51200babd3fd5,0.0
cc0fd5f733c38439623ab070,0.0
ebdcac1a8dfa42005981eedc,0.0
62e64d7ad20c359289732d91,0.0
798e80741cf257975d24df5f,0.0
94904047ba0faceb2fd10948,0.0
83d175e3650c6cffd4d46bf7,0.0
f0132888f5a75924cd4f236d,0.0
8344072d92af1481f26d25ed,0.0
a98a78ddc18798b1c184c4f8,0.0
45284e12820c1225fbcfa12a,0.0
cf082b5a49cbd96f0b350268,0.0
5a2350abc4d442e303184e5f,0.0
3cd0378c6628f7f565eea0b7,0.0
415de65c72773bda364f988a,0.0
b9d943f8644a5f368b92af5a,0.0
b91efeae1bf04270c8c3bc84,0.0
aa2409c59e113e245247bd52,0.0
6a1b8959af07a254bc7bf038,0.0
df768c12c1af1bb0658e7205,0.0
5f124e8f11ea7aa87f6adf84,0.0
e1304c49711e684721eee4da,0.0
e232468025252d95dc0ebd90,0.0
7fa788a3efe3c4bfe3677f31,0.0
47b6299cfc83ac87396b636b,0.0
67f4ce240ff2960c67d0b4c2,0.0
892e7e521797f1eac5d10366,0.0
80d91dbc71846cae3435c49c,0.0
10afe212a7f7984dcdd23a9e,0.0
80d8ad0baeece94daf525655,0.0
95fec49100e8aa413b4e5ffb,0.0
6dd3fc7f722da2130f74fe81,0.0
79e87dcb100d9b41363ee769,0.0
a40102f1eafa09dd58425a04,0.0
9fb3ee18f72265053ffd8b0e,0.0
50d56afd8499c168e43f953a,0.0
73c419ad21814b66c36ca997,0.0
469f0f6726c37909e78393be,0.0
c5f884a33006b082e1f8ea6b,0.0
8643905eeddc71b0ce53ec01,0.0
ca36e4c4f3f3412ac27b1903,0.0
206e575f70d7f6e706f1ec9d,0.0
d474a794d135059c4a337384,0.0
9d99e597b2a7f46fc920def9,0.0
136bc0a934d432448e5593a1,0.0
78db3aa38fe0f202aef33dc8,0.0
f4fd86ed138031d54c42052f,0.0
ab257f8d2b0e38b3888982f7,0.0
7940371b6332402655c327ad,0.0
22a8f4de33a52b62da2ce78a,0.0
f9d4e2d08fafe991b93577ec,0.0
cc5d05209bdff6f1c52e0edb,0.0
640736c1baef111e98e13f92,0.0
22022a751703292cbef5737f,0.0
b368c004fded028f0a88ad01,0.0
8b6ae7970d292eddf1db0f4e,0.0
46e59f0bb20bf5be34bff485,0.0
c9b33a097ab6d79af10db781,0.0
7d30757fd2d9f9a14f79d962,0.0
1d03c383314539d5ee0073b7,0.0
b78db907aced8d81f5524cac,0.0
0a6820272592100d2abb5489,0.0
a36bbf4fe188477fd7f4dd8c,1.0
09a794b79893bcab36ac2010,0.0
3524d9cb885d7ac9d78c6f32,0.0
2df0c7fa00c01b1091020c2a,0.0
346fd1771cafd58f913bf5b0,0.0
12e2084913b208599c34ced6,0.0
fabb8866123a94548835513e,0.0
00146c340b201fd51fbfd834,0.0
7bb825689e2db396483be9cc,0.0
ee87d253355b0a52434dfd58,0.0
15cd82a91c14797961e16437,0.0
4a01626300d8447d1ccdc67a,0.0
fd9ccbf0c5e3b3349a7c588e,0.0
381307ad61b54970be561839,0.0
4197e61554512a45450a95ed,0.0
bcb8ca993db2f7cc6144f2d7,0.0
917d37c555579ba14a10119d,0.0
1b7d4a385f312a37c35159f4,0.0
719cfb50c7fd7948634a7f17,0.0
6dc0b427a0bbfecc6ffbbb25,0.0
4063c255d32c1baef01b75c4,0.0
abf38bc40cb7cd8e5cc072c0,0.0
84e3bc9c6f6d52d8a8eb39a0,0.0
0ecd7665dd0448dbeac9bbc4,0.0
aedaff0f832c3bfc89a27ca2,0.0
16e44b8b74614a2ee753a23f,0.0
d3f05e3ac4c594ba6657bd42,0.0
f1640c63b11897f8c4cf4202,0.0
b8cf737d450cf40787044160,0.0
596aa728d5e4c0bd6271c6cc,0.0
748cc452d6aa23220d60c7a1,0.0
3d3b2b438f80434474a38f09,0.0
22504c4faa28fc7af7ea30fe,0.0
38dfbccdc53f51dde938b7f8,0.0
d0e0f292235c60d4750befcd,0.0
46f96b76e0f4aca20ec23b5f,0.0
ef212de9cb50a306a5a07c4f,0.0
859d94dd91cf7e9672e1126c,1.0
804fb08f89dea581fd045641,0.0
0ef205cede62248addd8733b,0.0
49fa4856e9defce6decbfb0f,0.0
080751ca3e2d735fc750f12c,0.0
c2a767a2b163f921ac86261e,0.0
5732afa86ae29c73df7de750,0.0
53c65290c55948b69fe6c1b7,0.0
bc1b98eb6f8848dbc130dc4f,0.0
3625f8e626aa4d5d5a30bd90,0.0
381b1a18bff924b1523807e3,0.0
f99cc433c12c3cc35f8eeaaf,0.0
915da5b5654463b71186b744,0.0
307176b306c3246ba10bdebe,0.0
460ea88615058e60c140222f,0.0
df1ae61cfac77a047cce0f98,0.0
9f133018157aa3ea805d4627,0.0
e336719d62eefba4fc431036,0.0
e45cf744bc8357245c4f5666,0.0
b536c85066aefcb2f1626fc6,0.0
2f5a4f504a833539d67c4b25,0.0
20391b0a2144555a35131eb0,0.0
1d8730b68d4db586f8ef9563,0.0
90423cc006233b20fc3f4fae,0.0
a37196448172246bf0e5a6e4,0.0
65a445bf4ef7be803a430147,0.0
cd1d294ef77e56eca4da3262,0.0
3a2ea1debf8310e6088a29e6,0.0
1ddff999a16995a5230702f7,0.0
6666910f5508f69b4bc667a9,0.0
c0086e8d9e5085ef193ca814,0.0
97ffce091b18b60674849c90,0.0
3b8f237df37df09abcd56003,0.0
b86655a60d31260fc08bac7d,0.0
a91aeebfa7ffa25bf5b43511,0.0
32e1d03124af9451b184bded,0.0
e67ff2472ded74bf027bb4d4,0.0
2fe89edfc241e433027d7208,0.0
038c6e3a9186cec3fb300fd4,0.0
ba5317af22d940b8e6703459,0.0
a056449e0a62c0b7a8ed170c,0.0
627fc07b5607ad2190d01cce,0.0
96e815b3823fba799f2b8d5a,0.0
abb576435b41bca919c14a74,0.0
67da43523c2669dd28468b6a,0.0
a0f9fa7ac2a80b2c9b7990c1,0.0
20bab78b03b73ef51a476e48,0.0
363f72240508f60030ccfd74,0.0
be01cfcb22bab811e954d7bc,0.0
431f97244f1b5da6585a3e59,0.0
9e356fe00d7b4f99ecb51309,0.0
acc12eda5199a25e1205fa37,0.0
c2b553b3a0ff32e8efc7c0d4,0.0
7987aff13932529d16df94af,0.0
7f54d5868a52dac7fa01b2f0,0.0
173ec8494c8e321175015e4d,0.0
b4bd8a173fffa40060557ea0,0.0
27561ebd34794b26af3c20dd,0.0
4b0680a851076f05645398fc,0.0
8534187ef7c2b76a20f454db,0.0
674bc11ba74166e3eff3ee75,0.0
cc00544046015d911c7165f3,1.0
f6fc9fe951bc0b1ad71bd27a,0.0
dd4c4d5b98c98e6acc7fec9b,0.0
bfe532589a3b4f3890a546dd,0.0
02217af1ca5bdbc1773709c6,0.0
baeb8d2cd5833272121e55dd,0.0
8ead47effde423de7fe823ff,0.0
7bb97119f459a25bf53b2248,0.0
bd42f12e58d1a2d822e77171,0.0
165a9d21603793d9737951f7,0.0
f21f73e78240e25963657432,0.0
5a740c3eb9801c5bf38c7e2e,0.0
e651b02aed7946ea39c5a1a1,0.0
cf993eb3086641b3c258f295,0.0
277e0e262be1089dfdccda27,0.0
8e80552f480be9efb7b14abb,0.0
f0b58786e96a4477c2f7cc17,0.0
8e2b31f24a63062d2329cb48,0.0
5baad78e784eea2651a45678,0.0
9961be1e4a84b6a36e24782a,0.0
d7a6c4998ef1b50f90950980,0.0
b454fff345c00eaad9779ee4,0.0
4bb248c31a97fc7fe1dc21f8,0.0
3fe90f22c8549ae7f77eb2a7,0.0
f8e274e7f277df16520da2d3,0.0
a1d369ec3680446516cc9a81,0.0
7e384e48f59d3c55cb4261b6,0.0
5165a0e8975a07e16219dc36,0.0
8a2308146cbeb073979f3b49,0.0
a802e96680b99c47e5d3887d,0.0
c97e1c074ea196671188b08c,0.0
88d857987e766c5d9f227f1e,0.0
1c4f44ff746b8ab9c85004fe,0.0
6b53485abc9d9154dca4a94a,0.0
c04d08e28ef0e2251f2c6b77,0.0
8188899a34749a839d8f8228,0.0
fed8c74d355fa4839f041d5d,0.0
ea03f6d9cb88c7178fc8fd5c,0.0
6a2adac0bea2a82086c99a5e,0.0
fe41f2a649d9e5022fa04cb6,0.0
d810069eaf76a91551365759,0.0
495f8038221f18d22bf99e93,0.0
8388616dbfd445b594f16091,0.0
eefe9e1c0c4e3cef081a406e,0.0
6edcd69025ce120f30eb4947,0.0
41ee1b5c128b0f1bbeea201b,0.0
af9b71c433d76062ea7ebbe4,0.0
c8d2283da114cfc4869e91a7,0.0
9d5e0896dc1200cefbafb212,0.0
b8d886add3fd16af013a1199,0.0
cc98b81f8f03b4797dbbb1d7,0.0
0dd456c33cfb65b353eac242,0.0
538ccde69699ba79439861c7,0.0
7b822768306464130ed284fd,0.0
79b36232b3d5d663136848db,0.0
9e1a5038d7ca3aa0130dc602,0.0
ae0bae8e83aa61b8c703e124,0.0
16fbc8ee5fa14c9a45bce689,0.0
9ac2c4cedcc0a28fec69fced,0.0
bcefeb3900017bc9e54fdf2b,0.0
cf709b53311af200efc5e392,0.0
6b37db08a62f2dcb965c5b25,0.0
91e36ca9348475b687a7d82f,0.0
4d2843be6051e9ca17d32a04,0.0
13f4ceff519c3ea9f53f7d0e,0.0
ef1ae8ce61ba9c6a6f72965c,0.0
5cdb18c2789c0aaac9c2f0b0,0.0
39bb18ca8f97d0ee24fcadc4,0.0
58f368c60943b781be40242a,0.0
032ba68e0df41ab11bb60cc7,0.0
68ffda80bc546d4a286b584f,0.0
60ae0a5a2d774d6c68ec78a2,1.0
64f87a13ad392716ebcb65ce,1.0
7e5511f90f08144744300fcb,0.0
6d579847a09828e52b96547a,0.0
f1090477948dded3b6ea186e,0.0
2239db05ecbc91be939efe80,0.0
393eb397f5f760d2022ce757,0.0
d363ca8df600ff159322345f,1.0
60fd676c6c738c9528003817,0.0
caff9d98786b294dda50e13d,0.0
c888c42835169f708b56114e,0.0
8ef4ac43b0bc509d659c95f6,0.0
c5fe98334858ffbef3d1d8b2,0.0
839304730055e84b97df9571,0.0
9b74300fd2042a3dd826a2b2,0.0
492bbbf439187f8a72566f81,0.0
93a64f905a7d62efa3c679f4,0.0
119144e04b2b0ae3b6cee64b,0.0
b6703dd17a6f1f53fc071975,0.0
ecfb4828247628598b90743b,0.0
985f9014acc752da36062bc9,0.0
7aaccf834136c973a2f6b26d,0.0
5202e0c20fe0ad282b37f500,0.0
70f3db64967b82ba1836e4fb,0.0
9b6dd8ea958bf6d148201071,0.0
b00ab7d7ce94d71cff3933a3,0.0
628f75f9233af1f1db3cb019,0.0
334173e69fe8d98739ee6e9c,0.0
3a6d0af8b5021552f130c0a1,0.0
12a8a89e42c44e1fc44bbbbc,0.0
99520db78a56a236236abe1f,0.0
45cfd3db81e7688e2814a74a,0.0
40a20d8c620bdd91bbd2501d,0.0
86fdf436452ad0f9590d0554,0.0
eb8d0bf41bb3c1f99d841d69,0.0
f12f2af4432fc5d5fae35cd6,0.0
1c36958ed3fc539d0396f643,0.0
07812fa8db543117a67004bd,0.0
a7935a9c69c6a682b258d100,0.0
7beff093b9aadc6c14397843,0.0
83cd69ea93d7dd331f6d7bc1,0.0
893efdbcde9e7b64da76f2b7,0.0
6aa359293d0223d359850c0b,0.0
43736c16653a241573e9898c,0.0
d9e0a83c9c57a42d74683727,0.0
23957dba34330145632d0aea,0.0
18e3645f7ad8a4aa1d1cead0,0.0
271440804ce005d175617993,0.0
e5231f95de2b2a66260b1b95,0.0
d9c8526598df0c2c79653855,0.0
b0be37dc1c705824f6b13423,0.0
56f908f81fe4c0da108d11d4,0.0
a17f08f94f4c88c2ed581acd,0.0
e03c6a227fdd09cf4aaaaa10,0.0
b2ff9f1b89f87b39975fbbcf,0.0
a001480b1edacb7491681762,0.0
6d7350a83ee0132894268786,0.0
d82ee80679007506958c76e0,0.0
3e3e37a64d34245fc2d7bbd4,0.0
a7f1e57fea0e0a18b0ab63bc,0.0
41d2c7fda795f524ee0b13f7,0.0
6d066e885f87ad4b55a68874,0.0
dff2adc0ac0ca11b287f6f2c,0.0
d19bb8d596767dba8bc94ca8,0.0
d8981831e9218d334ff724f7,0.0
178b8d67ebaef650d7343691,0.0
1e628b323039fda56380306c,0.0
c857a596ffaa1356c46afe5c,0.0
f8aa26da52278894f9a9028a,0.0
0a017c42d920e1b87e36509e,0.0
9de1eb5c02b02477f1b2d12d,0.0
cac0180690c4c9962e40d35f,0.0
3243182a5d0e8363abca9d6f,0.0
af03373b13f782cd2acfe5b4,0.0
33204830d34f84165a895b44,0.0
0f4ceea612e86d24fa6da111,0.0
b62d69cfd9c06593ea4a165d,0.0
f5e11ae78301783d6b9bbf02,0.0
0f79df20a2468d76b3b50bb8,0.0
444815ee875dea6031c2ed79,0.0
437ecfcf71277835d89545a5,0.0
4a917c7a3947749fc88ca768,0.0
909a28bbbe179360b0b27c29,0.0
2c04a5218d8c96ca7e069b08,0.0
047e46960df3d34e2cd2d98c,0.0
a95112283bbc5c4501733b04,0.0
2194fab8609a68f587592f3a,0.0
a9c502a2cf36240dffba7517,0.0
3a81b1b414ceb7bccfc98289,0.0
3983ea8caa176be7242e3931,0.0
46beb41820ceceec46215b95,0.0
0ff2ec4ca3993559f96f352f,0.0
69d0e09661afcf2ac577a095,0.0
003d3c60094fdbe5b65c9fc9,0.0
f7e5c07a580fea75395a108f,0.0
f39f860fbc36a6905850e7f7,0.0
d8792e5bdbd39ac15b102be7,0.0
e1616cdb85affb61d0176aee,0.0
6224141619f137d8b7c82162,0.0
ab822368b2804d18351bbfe7,0.0
a3c501ca496ce0b8883c7f38,0.0
9992bd87d6986827496cd035,0.0
6077bb87ac606f18f35a6e2e,0.0
8998b5ab5ee90c7a1995b58d,0.0
9eeb5656f6fcd3847ea143a7,0.0
7dd4f1abfc4ca6cd2ce754e6,0.0
564d53a4ac6956d68fa35205,0.0
1b35255f5568423e86de756f,1.0
f56c7d4c71292d8bf4501631,0.0
5212634478e5f9cb178119c1,1.0
2c594207cf9121313bf89898,0.0
c584eccb9de16acaeb251848,0.0
1d80041b98006c000a93f8f9,0.0
0a4ba4358c59af3be927fc08,0.0
50897971a3f5e00f7e3f5089,1.0
6eb1ad30bb6a9c7d0d2f1167,0.0
a32ea0e5dc6c74a997b866f3,1.0
430ea3c00e80efe32403c7ed,0.0
134574bfd27631bafde8f6ed,0.0
